NAME1,RA1,DEC1,Z1,NAME2,RA2,DEC2,Z2
J095330.53+562653.5,148.37722,56.448187,0.066028000,J164312.84+323313.6,250.80349,32.553782,0.063642900
J153616.75+404646.5,234.06981,40.779587,0.066063000,J111829.79+433336.8,169.62411,43.560217,0.071599800
J153616.75+404646.5,234.06981,40.779587,0.066063000,J140447.64+461523.3,211.19848,46.256465,0.070640300
J153616.75+404646.5,234.06981,40.779587,0.066063000,J150134.20+013718.7,225.39249,1.6218634,0.070407000
J153616.75+404646.5,234.06981,40.779587,0.066063000,J211830.90-004954.9,319.62873,-0.83192842,0.057620100
J153616.75+404646.5,234.06981,40.779587,0.066063000,J131304.32+573800.9,198.26800,57.633577,0.073610400
J121600.04+124114.3,184.00018,12.687309,0.066148000,J115133.07+050605.3,177.88778,5.1014704,0.075946900
J093512.66+121424.2,143.80274,12.240054,0.066210000,J133654.75+544653.8,204.22813,54.781619,0.067479600
J093512.66+121424.2,143.80274,12.240054,0.066210000,J105951.88+073853.9,164.96616,7.6483012,0.073958100
J093512.66+121424.2,143.80274,12.240054,0.066210000,J140211.14-015602.4,210.54642,-1.9340061,0.074410100
J093512.66+121424.2,143.80274,12.240054,0.066210000,J113629.11+470933.5,174.12130,47.159294,0.065675200
J093512.66+121424.2,143.80274,12.240054,0.066210000,J131730.23+030610.3,199.37594,3.1028718,0.066969000
J092057.73+565509.8,140.24056,56.919382,0.066542000,J133927.11+410610.3,204.86295,41.102857,0.059043100
J092057.73+565509.8,140.24056,56.919382,0.066542000,J153807.40+460724.5,234.53082,46.123471,0.071128200
J092057.73+565509.8,140.24056,56.919382,0.066542000,J122425.94+090253.0,186.10807,9.0480636,0.061998200
J092057.73+565509.8,140.24056,56.919382,0.066542000,J111640.31-001239.7,169.16794,-0.21103150,0.072859700
J092057.73+565509.8,140.24056,56.919382,0.066542000,J105240.94+035238.4,163.17059,3.8773447,0.061065800
J145047.20+033645.4,222.69665,3.6126060,0.066543000,J072512.59+392645.8,111.30245,39.446051,0.057085200
J145047.20+033645.4,222.69665,3.6126060,0.066543000,J112508.46+011554.3,171.28526,1.2650803,0.058825400
J145047.20+033645.4,222.69665,3.6126060,0.066543000,J131854.55+430539.3,199.72730,43.094263,0.057106800
J145047.20+033645.4,222.69665,3.6126060,0.066543000,J171122.67+291834.7,257.84447,29.309642,0.062570700
J145047.20+033645.4,222.69665,3.6126060,0.066543000,J140156.31+564738.1,210.48462,56.793903,0.069169700
J105644.96+105455.7,164.18735,10.915469,0.066563000,J084744.71+292239.0,131.93629,29.377502,0.071792400
J105644.96+105455.7,164.18735,10.915469,0.066563000,J080429.15+235444.2,121.12144,23.912266,0.074323800
J105644.96+105455.7,164.18735,10.915469,0.066563000,J153517.04+321219.3,233.82100,32.205363,0.067568000
J105644.96+105455.7,164.18735,10.915469,0.066563000,J141215.67+455424.5,213.06530,45.906808,0.068688200
J105644.96+105455.7,164.18735,10.915469,0.066563000,J100753.04+395031.9,151.97102,39.842194,0.064113700
J083227.85+270215.0,128.11605,27.037492,0.066583000,J112637.34+044248.8,171.65558,4.7135463,0.073747400
J083227.85+270215.0,128.11605,27.037492,0.066583000,J075223.35+273643.1,118.09731,27.611981,0.069000600
J083227.85+270215.0,128.11605,27.037492,0.066583000,J130648.89+604412.9,196.70372,60.736920,0.070210100
J083227.85+270215.0,128.11605,27.037492,0.066583000,J040906.89-043050.3,62.278692,-4.5139803,0.065789200
J083227.85+270215.0,128.11605,27.037492,0.066583000,J081621.83+344132.4,124.09097,34.692343,0.067900400
J124638.73+513455.9,191.66137,51.582200,0.066815000,J002312.35+003956.2,5.8014612,0.66561420,0.072671500
J124638.73+513455.9,191.66137,51.582200,0.066815000,J095223.26+062719.2,148.09692,6.4553214,0.074044800
J124638.73+513455.9,191.66137,51.582200,0.066815000,J083656.78+344413.4,129.23657,34.737053,0.064551400
J124638.73+513455.9,191.66137,51.582200,0.066815000,J120736.55+600736.9,181.90228,60.126903,0.063033700
J124638.73+513455.9,191.66137,51.582200,0.066815000,J101017.83+565544.2,152.57431,56.928945,0.073487500
J132709.68-013118.4,201.79032,-1.5217790,0.066822000,J223937.59-093158.2,339.90663,-9.5328458,0.073567700
J132709.68-013118.4,201.79032,-1.5217790,0.066822000,J083108.36+305344.3,127.78484,30.895632,0.073727900
J132709.68-013118.4,201.79032,-1.5217790,0.066822000,J090317.40+100100.6,135.82250,10.016826,0.061980100
J132709.68-013118.4,201.79032,-1.5217790,0.066822000,J075652.81+291942.3,119.22006,29.328403,0.067655600
J132709.68-013118.4,201.79032,-1.5217790,0.066822000,J090547.34+364643.2,136.44724,36.778680,0.057819000
J080752.27+383211.0,121.96780,38.536388,0.066853000,J102911.38+064304.2,157.29742,6.7178271,0.067174400
J080752.27+383211.0,121.96780,38.536388,0.066853000,J145007.49+560934.4,222.53120,56.159547,0.064572700
J080752.27+383211.0,121.96780,38.536388,0.066853000,J150014.25+354637.0,225.05937,35.776957,0.071571200
J080752.27+383211.0,121.96780,38.536388,0.066853000,J153924.57+032453.7,234.85238,3.4149199,0.064183500
J080752.27+383211.0,121.96780,38.536388,0.066853000,J111703.77+411217.6,169.26572,41.204889,0.075381600
J124612.11+410811.9,191.55045,41.136645,0.066907000,J145019.04+015205.3,222.57935,1.8681279,0.069378800
J124612.11+410811.9,191.55045,41.136645,0.066907000,J211333.80-000950.5,318.39082,-0.16402566,0.073323600
J124612.11+410811.9,191.55045,41.136645,0.066907000,J111601.90+500754.1,169.00792,50.131706,0.075913500
J124612.11+410811.9,191.55045,41.136645,0.066907000,J221113.65+133404.8,332.80689,13.568007,0.074626000
J124612.11+410811.9,191.55045,41.136645,0.066907000,J134435.79-024513.7,206.14913,-2.7538005,0.075113000
J102124.88+012720.3,155.35366,1.4556470,0.066923000,J081032.82+391737.4,122.63677,39.293720,0.073589700
J102124.88+012720.3,155.35366,1.4556470,0.066923000,J094222.71+021108.0,145.59463,2.1855641,0.060018100
J102124.88+012720.3,155.35366,1.4556470,0.066923000,J223515.81-095334.7,338.81587,-9.8929679,0.062746400
J102124.88+012720.3,155.35366,1.4556470,0.066923000,J100256.37+433338.3,150.73487,43.560648,0.074470200
J102124.88+012720.3,155.35366,1.4556470,0.066923000,J144728.40+600901.2,221.86833,60.150339,0.066583700
J032048.20+005137.7,50.200826,0.86047300,0.067001000,J131807.17+152412.7,199.52986,15.403516,0.076243300
J032048.20+005137.7,50.200826,0.86047300,0.067001000,J121034.28+023005.9,182.64284,2.5016521,0.075933400
J032048.20+005137.7,50.200826,0.86047300,0.067001000,J131014.40+445950.6,197.56002,44.997381,0.076648100
J032048.20+005137.7,50.200826,0.86047300,0.067001000,J103158.37+101412.8,157.99319,10.236887,0.065335900
J032048.20+005137.7,50.200826,0.86047300,0.067001000,J170205.60+314750.7,255.52333,31.797422,0.065209400
J003147.25-004359.4,7.9468550,-0.73315900,0.067030000,J211057.53-011202.9,317.73972,-1.2008133,0.070185100
J003147.25-004359.4,7.9468550,-0.73315900,0.067030000,J115919.06+103344.2,179.82941,10.562282,0.069047000
J003147.25-004359.4,7.9468550,-0.73315900,0.067030000,J092029.65+422917.6,140.12354,42.488219,0.063589800
J003147.25-004359.4,7.9468550,-0.73315900,0.067030000,J080238.57+262728.4,120.66071,26.457882,0.075630500
J003147.25-004359.4,7.9468550,-0.73315900,0.067030000,J011237.91+000510.7,18.157969,0.086315937,0.067755800
J081121.40+405451.8,122.83917,40.914381,0.067063000,J154010.14+484222.0,235.04227,48.706101,0.070230700
J081121.40+405451.8,122.83917,40.914381,0.067063000,J233025.76-103307.2,352.60734,-10.552008,0.071918700
J081121.40+405451.8,122.83917,40.914381,0.067063000,J102220.34+630431.3,155.58473,63.075359,0.077037100
J081121.40+405451.8,122.83917,40.914381,0.067063000,J101604.28+091143.2,154.01784,9.1953215,0.066923600
J081121.40+405451.8,122.83917,40.914381,0.067063000,J154925.95+450913.4,237.35814,45.153735,0.058985200
J122141.17+130029.3,185.42156,13.008130,0.067065000,J114448.15+561635.9,176.20064,56.276625,0.072326800
J122141.17+130029.3,185.42156,13.008130,0.067065000,J154551.94+061554.7,236.46641,6.2651809,0.068410400
J122141.17+130029.3,185.42156,13.008130,0.067065000,J103151.42+031324.0,157.96423,3.2233421,0.071740900
J122141.17+130029.3,185.42156,13.008130,0.067065000,J123353.32+473640.9,188.47217,47.611355,0.066567000
J122141.17+130029.3,185.42156,13.008130,0.067065000,J090407.60+373851.3,136.03168,37.647585,0.059036600
J080545.95+504156.5,121.44147,50.699022,0.067403000,J154713.14+392560.0,236.80475,39.433329,0.057571300
J080545.95+504156.5,121.44147,50.699022,0.067403000,J091829.00+405803.5,139.62085,40.967647,0.073438400
J080545.95+504156.5,121.44147,50.699022,0.067403000,J141650.55+572335.0,214.21064,57.393055,0.069337200
J080545.95+504156.5,121.44147,50.699022,0.067403000,J150501.56+371311.7,226.25651,37.219924,0.065132500
J080545.95+504156.5,121.44147,50.699022,0.067403000,J114529.10+482417.4,176.37124,48.404847,0.072773700
J153923.52+360941.6,234.84801,36.161558,0.067550000,J135039.83+053928.6,207.66595,5.6579429,0.071478900
J153923.52+360941.6,234.84801,36.161558,0.067550000,J093141.01+411602.3,142.92087,41.267294,0.072042200
J153923.52+360941.6,234.84801,36.161558,0.067550000,J095600.71+130806.8,149.00294,13.135219,0.070080000
J153923.52+360941.6,234.84801,36.161558,0.067550000,J123711.62+090205.8,189.29841,9.0349534,0.064076700
J153923.52+360941.6,234.84801,36.161558,0.067550000,J085834.89+070232.9,134.64538,7.0424594,0.074203300
J130030.38+010247.5,195.12660,1.0465370,0.067573000,J131020.79+003104.5,197.58664,0.51790610,0.062911200
J130030.38+010247.5,195.12660,1.0465370,0.067573000,J110726.21+570324.8,166.85922,57.056900,0.063489300
J130030.38+010247.5,195.12660,1.0465370,0.067573000,J012452.32-093412.3,21.218009,-9.5700957,0.074323600
J130030.38+010247.5,195.12660,1.0465370,0.067573000,J153842.99+511308.2,234.67912,51.218939,0.077047800
J130030.38+010247.5,195.12660,1.0465370,0.067573000,J075710.73+282941.1,119.29470,28.494753,0.073659700
J105828.77+525929.1,164.61989,52.991426,0.067584000,J115735.15+095250.1,179.39644,9.8805744,0.072945500
J105828.77+525929.1,164.61989,52.991426,0.067584000,J124625.85-014745.5,191.60770,-1.7959836,0.068272100
J105828.77+525929.1,164.61989,52.991426,0.067584000,J232347.96-094659.2,350.94982,-9.7831231,0.072473200
J105828.77+525929.1,164.61989,52.991426,0.067584000,J131419.62+433212.5,198.58175,43.536810,0.075678200
J105828.77+525929.1,164.61989,52.991426,0.067584000,J093752.53+584409.8,144.46888,58.736068,0.069401300
J140519.73+025814.2,211.33219,2.9706020,0.067805000,J094259.31+604444.9,145.74712,60.745816,0.075255000
J140519.73+025814.2,211.33219,2.9706020,0.067805000,J123227.88+112810.8,188.11616,11.469658,0.071159000
J140519.73+025814.2,211.33219,2.9706020,0.067805000,J223521.16-010948.4,338.83818,-1.1634372,0.076284200
J140519.73+025814.2,211.33219,2.9706020,0.067805000,J112737.56+080503.5,171.90650,8.0843027,0.063978000
J140519.73+025814.2,211.33219,2.9706020,0.067805000,J120600.40+481729.1,181.50166,48.291430,0.063136700
J121157.48+055801.1,182.98952,5.9669760,0.067820000,J105621.57-005320.3,164.08988,-0.88897650,0.075208300
J121157.48+055801.1,182.98952,5.9669760,0.067820000,J101927.56+013422.5,154.86482,1.5729143,0.072809200
J121157.48+055801.1,182.98952,5.9669760,0.067820000,J140057.52+420226.4,210.23967,42.040680,0.073386200
J121157.48+055801.1,182.98952,5.9669760,0.067820000,J113730.28+084558.9,174.37615,8.7663565,0.066293300
J121157.48+055801.1,182.98952,5.9669760,0.067820000,J114752.92+090030.6,176.97052,9.0084930,0.068904500
J000657.76+152550.1,1.7406790,15.430582,0.067889000,J143208.82+495022.6,218.03674,49.839621,0.063699900
J000657.76+152550.1,1.7406790,15.430582,0.067889000,J141131.88+592134.0,212.88283,59.359448,0.064263500
J000657.76+152550.1,1.7406790,15.430582,0.067889000,J004404.34+000238.6,11.018086,0.044047197,0.066206700
J000657.76+152550.1,1.7406790,15.430582,0.067889000,J080657.53+282224.2,121.73972,28.373390,0.069915100
J000657.76+152550.1,1.7406790,15.430582,0.067889000,J095448.59+521506.1,148.70246,52.251688,0.073414800
J150224.73+452353.9,225.60303,45.398298,0.067960000,J214623.23+000456.7,326.59679,0.082411078,0.075016800
J150224.73+452353.9,225.60303,45.398298,0.067960000,J143644.08+445532.5,219.18365,44.925696,0.077224400
J150224.73+452353.9,225.60303,45.398298,0.067960000,J112433.60+001557.7,171.14001,0.26601584,0.067632600
J150224.73+452353.9,225.60303,45.398298,0.067960000,J075516.72+392920.1,118.81967,39.488904,0.074723000
J150224.73+452353.9,225.60303,45.398298,0.067960000,J101319.75+433102.4,153.33229,43.517346,0.070963200
J114208.48+531526.0,175.53534,53.257225,0.067965000,J090620.52+033309.9,136.58551,3.5527384,0.071908400
J114208.48+531526.0,175.53534,53.257225,0.067965000,J100801.26+073908.6,152.00524,7.6523998,0.067973800
J114208.48+531526.0,175.53534,53.257225,0.067965000,J040218.49-061912.9,60.577046,-6.3202637,0.067427400
J114208.48+531526.0,175.53534,53.257225,0.067965000,J142700.21+445536.1,216.75088,44.926690,0.074775700
J114208.48+531526.0,175.53534,53.257225,0.067965000,J075244.74+352635.8,118.18640,35.443281,0.076189600
J121436.49+573720.0,183.65205,57.622226,0.068032000,J083814.87+525924.2,129.56196,52.990049,0.063736400
J121436.49+573720.0,183.65205,57.622226,0.068032000,J165947.03+402750.1,254.94596,40.463930,0.068260000
J121436.49+573720.0,183.65205,57.622226,0.068032000,J110809.55+480716.3,167.03978,48.121208,0.072267800
J121436.49+573720.0,183.65205,57.622226,0.068032000,J214302.71+123218.7,325.76131,12.538537,0.073207300
J121436.49+573720.0,183.65205,57.622226,0.068032000,J022135.79-080825.1,35.399134,-8.1403032,0.074767400
J160020.79+371607.0,240.08663,37.268613,0.068085000,J153702.55+493201.0,234.26062,49.533605,0.068520900
J160020.79+371607.0,240.08663,37.268613,0.068085000,J101927.56+013422.5,154.86482,1.5729143,0.072809200
J160020.79+371607.0,240.08663,37.268613,0.068085000,J095418.49+422553.1,148.57705,42.431426,0.071986700
J160020.79+371607.0,240.08663,37.268613,0.068085000,J114752.92+090030.6,176.97052,9.0084930,0.068904500
J160020.79+371607.0,240.08663,37.268613,0.068085000,J115140.71+675041.9,177.91961,67.844977,0.062945400
J101514.28+412424.5,153.80948,41.406793,0.068094000,J123921.29+522210.4,189.83869,52.369547,0.075829300
J101514.28+412424.5,153.80948,41.406793,0.068094000,J153502.05+421804.0,233.75853,42.301112,0.060710600
J101514.28+412424.5,153.80948,41.406793,0.068094000,J171336.87+635918.9,258.40361,63.988590,0.070841800
J101514.28+412424.5,153.80948,41.406793,0.068094000,J145812.09+373041.5,224.55039,37.511539,0.067003200
J101514.28+412424.5,153.80948,41.406793,0.068094000,J161108.84+441021.8,242.78685,44.172733,0.059551800
J145229.63+383424.7,223.12347,38.573532,0.068305000,J112133.54-000147.3,170.38973,-0.029797524,0.068963900
J145229.63+383424.7,223.12347,38.573532,0.068305000,J213914.20+114227.7,324.80916,11.707705,0.078026700
J145229.63+383424.7,223.12347,38.573532,0.068305000,J132723.75+402504.5,201.84895,40.417912,0.077698800
J145229.63+383424.7,223.12347,38.573532,0.068305000,J115026.52+424337.9,177.61049,42.727187,0.069706200
J145229.63+383424.7,223.12347,38.573532,0.068305000,J095623.68+564806.4,149.09866,56.801790,0.074553600
J134814.88+021316.3,207.06202,2.2211890,0.068329000,J125645.02+001117.5,194.18760,0.18819519,0.062193000
J134814.88+021316.3,207.06202,2.2211890,0.068329000,J122521.83+455518.5,186.34095,45.921801,0.063181600
J134814.88+021316.3,207.06202,2.2211890,0.068329000,J140306.24+390038.1,210.77601,39.010594,0.062470100
J134814.88+021316.3,207.06202,2.2211890,0.068329000,J091925.69+102018.4,139.85703,10.338449,0.072568000
J134814.88+021316.3,207.06202,2.2211890,0.068329000,J153812.78+493134.3,234.55324,49.526185,0.075245500
J232032.02+004759.2,350.13343,0.79978000,0.068396000,J074925.03+301057.8,117.35430,30.182713,0.062390800
J232032.02+004759.2,350.13343,0.79978000,0.068396000,J093259.22+034608.7,143.24674,3.7690708,0.061808300
J232032.02+004759.2,350.13343,0.79978000,0.068396000,J134809.96+035245.8,207.04152,3.8793772,0.077978900
J232032.02+004759.2,350.13343,0.79978000,0.068396000,J113837.31+535422.2,174.65544,53.906154,0.060115700
J232032.02+004759.2,350.13343,0.79978000,0.068396000,J093528.14+534547.0,143.86724,53.763053,0.061598000
J234428.82+134946.1,356.12009,13.829461,0.068412000,J093615.57+033022.9,144.06488,3.5063737,0.073811300
J234428.82+134946.1,356.12009,13.829461,0.068412000,J091407.98+333206.0,138.53323,33.534992,0.062759500
J234428.82+134946.1,356.12009,13.829461,0.068412000,J081705.94+290758.6,124.27473,29.132936,0.077475400
J234428.82+134946.1,356.12009,13.829461,0.068412000,J092819.19+610123.5,142.07995,61.023197,0.075422800
J234428.82+134946.1,356.12009,13.829461,0.068412000,J151322.54+505422.1,228.34391,50.906150,0.073932500
J081257.09+261117.1,123.23787,26.188088,0.068519000,J151644.02+574319.3,229.18343,57.722019,0.058902300
J081257.09+261117.1,123.23787,26.188088,0.068519000,J165840.54+602808.5,254.66893,60.469039,0.070706700
J081257.09+261117.1,123.23787,26.188088,0.068519000,J141650.55+572335.0,214.21064,57.393055,0.069337200
J081257.09+261117.1,123.23787,26.188088,0.068519000,J150501.56+371311.7,226.25651,37.219924,0.065132500
J081257.09+261117.1,123.23787,26.188088,0.068519000,J094554.49+423818.7,146.47703,42.638523,0.074775100
J154150.86+310037.2,235.46192,31.010342,0.068593000,J143631.43+500258.0,219.13095,50.049436,0.064305500
J154150.86+310037.2,235.46192,31.010342,0.068593000,J142712.17+353629.9,216.80071,35.608312,0.076808800
J154150.86+310037.2,235.46192,31.010342,0.068593000,J120923.64+620956.0,182.34849,62.165554,0.059874000
J154150.86+310037.2,235.46192,31.010342,0.068593000,J022438.71-004757.2,36.161302,-0.79921824,0.066798000
J154150.86+310037.2,235.46192,31.010342,0.068593000,J155114.07+093314.6,237.80862,9.5540423,0.071785200
J142732.21+343039.1,216.88422,34.510863,0.068635000,J135656.74+535158.9,209.23642,53.866349,0.069695800
J142732.21+343039.1,216.88422,34.510863,0.068635000,J162617.64+373340.1,246.57348,37.561147,0.077119500
J142732.21+343039.1,216.88422,34.510863,0.068635000,J151636.68+484114.1,229.15283,48.687249,0.073153500
J142732.21+343039.1,216.88422,34.510863,0.068635000,J171823.73+552135.9,259.59887,55.359980,0.061931800
J142732.21+343039.1,216.88422,34.510863,0.068635000,J163102.00+422505.9,247.75835,42.418306,0.071122600
J173107.87+620026.1,262.78280,62.007250,0.068687000,J211333.80-000950.5,318.39082,-0.16402566,0.073323600
J173107.87+620026.1,262.78280,62.007250,0.068687000,J111601.90+500754.1,169.00792,50.131706,0.075913500
J173107.87+620026.1,262.78280,62.007250,0.068687000,J221113.65+133404.8,332.80689,13.568007,0.074626000
J173107.87+620026.1,262.78280,62.007250,0.068687000,J105621.57-005320.3,164.08988,-0.88897650,0.075208300
J173107.87+620026.1,262.78280,62.007250,0.068687000,J134435.79-024513.7,206.14913,-2.7538005,0.075113000
J031743.12+001936.8,49.429673,0.32690100,0.068702000,J103829.54+033200.5,159.62308,3.5334717,0.060390100
J031743.12+001936.8,49.429673,0.32690100,0.068702000,J085357.61+552944.0,133.49006,55.495544,0.076275300
J031743.12+001936.8,49.429673,0.32690100,0.068702000,J135824.57+433946.5,209.60239,43.662917,0.064517100
J031743.12+001936.8,49.429673,0.32690100,0.068702000,J102516.67+401855.3,156.31947,40.315349,0.067385000
J031743.12+001936.8,49.429673,0.32690100,0.068702000,J131617.79+420239.8,199.07414,42.044383,0.062266100
J140544.38+405116.8,211.43492,40.854676,0.068832000,J105559.18+115503.2,163.99657,11.917542,0.078241500
J140544.38+405116.8,211.43492,40.854676,0.068832000,J123250.91+503041.1,188.21212,50.511416,0.062899300
J140544.38+405116.8,211.43492,40.854676,0.068832000,J121935.32+035246.6,184.89718,3.8795980,0.077245500
J140544.38+405116.8,211.43492,40.854676,0.068832000,J154748.89+370136.2,236.95370,37.026728,0.077563100
J140544.38+405116.8,211.43492,40.854676,0.068832000,J235136.96+005307.1,357.90401,0.88531442,0.070811300
J155415.95+515919.0,238.56644,51.988617,0.068944000,J133801.74+522532.8,204.50726,52.425784,0.067919700
J155415.95+515919.0,238.56644,51.988617,0.068944000,J151527.76+520627.8,228.86567,52.107713,0.074060000
J155415.95+515919.0,238.56644,51.988617,0.068944000,J030930.24-005601.8,47.376000,-0.93383073,0.078441600
J155415.95+515919.0,238.56644,51.988617,0.068944000,J234131.75+140727.0,355.38231,14.124161,0.063076200
J155415.95+515919.0,238.56644,51.988617,0.068944000,J100328.67+092132.4,150.86944,9.3589967,0.076263900
J115333.22+095408.4,178.38843,9.9023250,0.068990000,J164329.09+442351.6,250.87121,44.397676,0.074561000
J115333.22+095408.4,178.38843,9.9023250,0.068990000,J130354.72-030631.8,195.97800,-3.1088402,0.077596300
J115333.22+095408.4,178.38843,9.9023250,0.068990000,J094554.49+423818.7,146.47703,42.638523,0.074775100
J115333.22+095408.4,178.38843,9.9023250,0.068990000,J091829.00+405803.5,139.62085,40.967647,0.073438400
J115333.22+095408.4,178.38843,9.9023250,0.068990000,J141650.55+572335.0,214.21064,57.393055,0.069337200
J035107.60-052637.1,57.781656,-5.4436280,0.069084000,J101732.41+011733.3,154.38504,1.2925935,0.070809600
J035107.60-052637.1,57.781656,-5.4436280,0.069084000,J101717.18+052740.4,154.32158,5.4612165,0.062643300
J035107.60-052637.1,57.781656,-5.4436280,0.069084000,J214221.80-082153.5,325.59083,-8.3648619,0.071851300
J035107.60-052637.1,57.781656,-5.4436280,0.069084000,J153235.55+501929.8,233.14813,50.324933,0.069589000
J035107.60-052637.1,57.781656,-5.4436280,0.069084000,J103158.37+101412.8,157.99319,10.236887,0.065335900
J101646.04+060718.5,154.19182,6.1217930,0.069306000,J171336.87+635918.9,258.40361,63.988590,0.070841800
J101646.04+060718.5,154.19182,6.1217930,0.069306000,J083656.78+344413.4,129.23657,34.737053,0.064551400
J101646.04+060718.5,154.19182,6.1217930,0.069306000,J092219.18+611425.4,140.57993,61.240389,0.078993900
J101646.04+060718.5,154.19182,6.1217930,0.069306000,J141640.99-001805.7,214.17081,-0.30157287,0.078264100
J101646.04+060718.5,154.19182,6.1217930,0.069306000,J123921.29+522210.4,189.83869,52.369547,0.075829300
J165612.00+422553.6,254.05000,42.431561,0.069314000,J140410.15+462040.6,211.04229,46.344608,0.070606600
J165612.00+422553.6,254.05000,42.431561,0.069314000,J155558.01+395924.7,238.99172,39.990185,0.076552000
J165612.00+422553.6,254.05000,42.431561,0.069314000,J033538.17-073659.0,53.909032,-7.6163998,0.077816300
J165612.00+422553.6,254.05000,42.431561,0.069314000,J022050.00-092939.9,35.208320,-9.4944072,0.066213300
J165612.00+422553.6,254.05000,42.431561,0.069314000,J110852.62+510225.8,167.21924,51.040491,0.069613600
J092205.25+000903.3,140.52187,0.15092200,0.069331000,J133030.26+605806.5,202.62609,60.968472,0.071954100
J092205.25+000903.3,140.52187,0.15092200,0.069331000,J124647.30+003904.2,191.69709,0.65117546,0.072235900
J092205.25+000903.3,140.52187,0.15092200,0.069331000,J000742.78-104852.6,1.9282424,-10.814607,0.076645800
J092205.25+000903.3,140.52187,0.15092200,0.069331000,J125920.72+044511.8,194.83634,4.7532853,0.064372900
J092205.25+000903.3,140.52187,0.15092200,0.069331000,J114548.25+461429.0,176.45103,46.241381,0.071878000
J133956.94+591209.4,204.98724,59.202614,0.069367000,J094045.91+061149.1,145.19131,6.1969722,0.061920300
J133956.94+591209.4,204.98724,59.202614,0.069367000,J011642.34-090657.9,19.176417,-9.1160778,0.065603800
J133956.94+591209.4,204.98724,59.202614,0.069367000,J094830.81+545443.9,147.12836,54.912184,0.077303100
J133956.94+591209.4,204.98724,59.202614,0.069367000,J112936.12-011755.1,172.40050,-1.2986335,0.063661100
J133956.94+591209.4,204.98724,59.202614,0.069367000,J115610.79+595500.7,179.04497,59.916873,0.065395100
J105115.42+054824.6,162.81427,5.8068290,0.069471000,J150356.18+462729.9,225.98410,46.458316,0.079105700
J105115.42+054824.6,162.81427,5.8068290,0.069471000,J081230.59+250240.3,123.12746,25.044530,0.078741300
J105115.42+054824.6,162.81427,5.8068290,0.069471000,J140337.82+395551.5,210.90759,39.930970,0.078649600
J105115.42+054824.6,162.81427,5.8068290,0.069471000,J101604.28+091143.2,154.01784,9.1953215,0.066923600
J105115.42+054824.6,162.81427,5.8068290,0.069471000,J093024.84+343057.3,142.60352,34.515903,0.061091800
J232643.09-095927.9,351.67953,-9.9910770,0.069514000,J130729.73+124355.3,196.87388,12.732024,0.063646500
J232643.09-095927.9,351.67953,-9.9910770,0.069514000,J165432.13+302600.1,253.63386,30.433373,0.062123400
J232643.09-095927.9,351.67953,-9.9910770,0.069514000,J124656.17+545303.8,191.73403,54.884392,0.078465300
J232643.09-095927.9,351.67953,-9.9910770,0.069514000,J142039.60+495906.6,215.16498,49.985171,0.063157700
J232643.09-095927.9,351.67953,-9.9910770,0.069514000,J094429.46+062537.3,146.12274,6.4270295,0.060502400
J161301.63+371714.9,243.25681,37.287468,0.069558000,J215418.70+002119.5,328.57792,0.35540371,0.066922900
J161301.63+371714.9,243.25681,37.287468,0.069558000,J144349.32+015533.6,220.95548,1.9259905,0.078590200
J161301.63+371714.9,243.25681,37.287468,0.069558000,J155311.26+391133.9,238.29693,39.192759,0.072124300
J161301.63+371714.9,243.25681,37.287468,0.069558000,J100146.55+614955.0,150.44396,61.831950,0.073785000
J161301.63+371714.9,243.25681,37.287468,0.069558000,J120613.47+452001.3,181.55612,45.333705,0.076836200
J221024.43-093114.0,332.60180,-9.5205670,0.069573000,J093240.39+090625.8,143.16829,9.1071633,0.076550300
J221024.43-093114.0,332.60180,-9.5205670,0.069573000,J135914.03+370317.3,209.80844,37.054797,0.059749100
J221024.43-093114.0,332.60180,-9.5205670,0.069573000,J115433.22+050418.0,178.63843,5.0716640,0.078887400
J221024.43-093114.0,332.60180,-9.5205670,0.069573000,J001109.00+003846.4,2.7874903,0.64621045,0.065305200
J221024.43-093114.0,332.60180,-9.5205670,0.069573000,J103558.99+072419.5,158.99578,7.4054234,0.066695300
J101238.52+101719.3,153.16050,10.288681,0.069654000,J145019.04+015205.3,222.57935,1.8681279,0.069378800
J101238.52+101719.3,153.16050,10.288681,0.069654000,J150624.80+010302.0,226.60335,1.0505615,0.074272900
J101238.52+101719.3,153.16050,10.288681,0.069654000,J080218.65+304622.7,120.57770,30.772981,0.076536700
J101238.52+101719.3,153.16050,10.288681,0.069654000,J211333.80-000950.5,318.39082,-0.16402566,0.073323600
J101238.52+101719.3,153.16050,10.288681,0.069654000,J111601.90+500754.1,169.00792,50.131706,0.075913500
J013407.89-084129.9,23.532860,-8.6916500,0.069687000,J105839.04+531156.1,164.66265,53.198915,0.067750200
J013407.89-084129.9,23.532860,-8.6916500,0.069687000,J111229.31+464433.2,168.12212,46.742561,0.078027500
J013407.89-084129.9,23.532860,-8.6916500,0.069687000,J103443.94+000946.5,158.68310,0.16292412,0.064646000
J013407.89-084129.9,23.532860,-8.6916500,0.069687000,J125346.41+535745.3,193.44338,53.962573,0.066848100
J013407.89-084129.9,23.532860,-8.6916500,0.069687000,J164312.84+323313.6,250.80349,32.553782,0.063642900
J013706.95-090857.5,24.278946,-9.1493100,0.069709000,J141926.33+013935.9,214.85971,1.6599624,0.076432400
