NAME1,RA1,DEC1,Z1,PR1,G1,M1,A1,C1,NAME2,RA2,DEC2,Z2,PR2,G2,M2,A2,C2
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0139963723757,0.308307,0.369728176703,J121451.24-032922.2,183.71352,-3.4895004,0.0335214,28.0,0.631780068612,0.00545990623281,0.261785,0.465352331373
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0139963723757,0.308307,0.369728176703,J080248.17+450204.4,120.70071,45.034554,0.0387923,28.0,0.599112275581,0.00762989685632,0.201276,0.449318745221
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0139963723757,0.308307,0.369728176703,J110630.66+063333.9,166.62775,6.5594029,0.0401869,31.0,0.624492128731,0.00444481932403,0.318593,0.51130996423
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0139963723757,0.308307,0.369728176703,J031100.77-082528.3,47.753226,-8.4245178,0.0353143,20.0,0.672162972567,0.00480480090993,0.0956786,0.61064589106
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0139963723757,0.308307,0.369728176703,J133817.77+481641.1,204.57404,48.278074,0.0278113,42.0,0.620262929346,0.00444459983501,0.884948,0.416037267946
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.000849408061635,0.226165,0.490166688479,J121451.24-032922.2,183.71352,-3.4895004,0.0335214,28.0,0.631780068612,0.00545990623281,0.261785,0.465352331373
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.000849408061635,0.226165,0.490166688479,J080248.17+450204.4,120.70071,45.034554,0.0387923,28.0,0.599112275581,0.00762989685632,0.201276,0.449318745221
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.000849408061635,0.226165,0.490166688479,J110630.66+063333.9,166.62775,6.5594029,0.0401869,31.0,0.624492128731,0.00444481932403,0.318593,0.51130996423
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.000849408061635,0.226165,0.490166688479,J031100.77-082528.3,47.753226,-8.4245178,0.0353143,20.0,0.672162972567,0.00480480090993,0.0956786,0.61064589106
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.000849408061635,0.226165,0.490166688479,J133817.77+481641.1,204.57404,48.278074,0.0278113,42.0,0.620262929346,0.00444459983501,0.884948,0.416037267946
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.00370444685619,0.380046,0.413131057147,J130905.60+113802.9,197.27333,11.634127,0.0251973,48.0,0.597927826238,0.00453089603096,0.175967,0.458960300156
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.00370444685619,0.380046,0.413131057147,J103719.33+433515.3,159.33056,43.587589,0.0247628,62.0,0.610992956473,0.00225278436247,0.253537,0.556247102596
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.00370444685619,0.380046,0.413131057147,J085326.21+454609.8,133.35922,45.769391,0.0407947,27.0,0.667651994987,0.00501596242866,0.176801,0.560926376964
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.00370444685619,0.380046,0.413131057147,J090554.49+471045.5,136.47706,47.179305,0.0272183,36.0,0.667014706916,0.00773693216446,0.336135,0.580508195955
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.00370444685619,0.380046,0.413131057147,J220141.64+115124.4,330.42349,11.856781,0.0296601,53.0,0.5691029424,0.00798048106851,0.348578,0.453685657514
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.00768070870232,0.228135,0.491024840353,J100008.40+005905.3,150.03499,0.9847942,0.0318648,29.0,0.739770999357,0.00306317504476,0.564819,0.680333051662
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.00768070870232,0.228135,0.491024840353,J150843.24+405554.6,227.18015,40.931821,0.030237,19.0,0.642797622799,0.004665582699,0.358584,0.582764014523
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.00768070870232,0.228135,0.491024840353,J171725.53+291107.9,259.35639,29.185534,0.0285625,15.0,0.682864488367,0.00506819668677,0.394199,0.554222846347
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.00768070870232,0.228135,0.491024840353,J111636.49+553856.8,169.15204,55.649103,0.0324151,16.0,0.608757527213,0.00814210559409,0.213154,0.466515325795
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.00768070870232,0.228135,0.491024840353,J160151.51+024810.0,240.46461,2.8027706,0.0329004,25.0,0.477749589691,0.0210509305042,0.640707,0.300745343514
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0031662360089,0.318888,0.477846174452,J143318.48+344404.4,218.32699,34.734557,0.0343207,44.0,0.593197822979,0.00258420754109,0.279554,0.471220483729
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0031662360089,0.318888,0.477846174452,J075953.49+232324.2,119.97287,23.390062,0.0291703,40.0,0.650299377255,0.00734716423286,0.182571,0.54637101165
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0031662360089,0.318888,0.477846174452,J152041.34+490623.6,230.17224,49.106545,0.0384042,45.0,0.596061370129,0.00363261811593,0.263562,0.497128664408
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0031662360089,0.318888,0.477846174452,J093003.56+341325.3,142.51484,34.223705,0.0421108,30.0,0.660310101059,0.00378249368164,0.133331,0.582179201251
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0031662360089,0.318888,0.477846174452,J081200.75+390045.2,123.00311,39.012543,0.0412013,39.0,0.550786171011,0.00634789794305,0.433528,0.393816249006
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.00523125884971,0.2852,0.232665891729,J090131.21+491931.4,135.38004,49.325394,0.0273717,35.0,0.596610923007,0.00573429486905,0.348704,0.494798818211
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.00523125884971,0.2852,0.232665891729,J171459.27+644825.1,258.74696,64.806984,0.0408139,25.0,0.583132796049,0.00916120046704,0.330184,0.473985447598
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.00523125884971,0.2852,0.232665891729,J103111.53+605605.4,157.79803,60.934841,0.0310542,27.0,0.580467581314,0.00766456802555,0.271934,0.436761495637
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.00523125884971,0.2852,0.232665891729,J144723.12+020545.1,221.84632,2.095855,0.0352905,31.0,0.599422886303,0.00305220376951,0.453417,0.51781643645
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.00523125884971,0.2852,0.232665891729,J122436.01+551650.6,186.15004,55.280732,0.0340537,44.0,0.602296786126,0.00647113231415,0.443198,0.471250941673
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.00383742748554,0.361857,0.491740161479,J110621.38+502316.8,166.5891,50.387999,0.0398639,15.0,0.675088179921,0.00586027370248,0.359883,0.56072954169
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.00383742748554,0.361857,0.491740161479,J134640.80+522836.6,206.66998,52.476826,0.0292307,21.0,0.674771725463,0.00528413047447,0.317553,0.588546302389
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.00383742748554,0.361857,0.491740161479,J021404.40+131156.3,33.518328,13.198982,0.0416795,20.0,0.562176826916,0.00822656129551,0.205508,0.487177323491
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.00383742748554,0.361857,0.491740161479,J113240.25+525701.4,173.16769,52.950379,0.0265955,25.0,0.719522179052,0.00161413664396,0.395295,0.636578670917
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.00383742748554,0.361857,0.491740161479,J083523.72+420909.6,128.84883,42.152677,0.034243,20.0,0.69655733889,0.00294336163163,0.211176,0.616702003319
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.00234473415143,0.265483,0.694880578006,J095914.76+125916.5,149.81151,12.987914,0.0343523,22.0,0.688651332489,0.00556801909946,0.415772,0.553303189992
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.00234473415143,0.265483,0.694880578006,J153928.56+465859.7,234.86898,46.983251,0.0378892,29.0,0.71242846933,0.00336920389753,0.451046,0.672952730346
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.00234473415143,0.265483,0.694880578006,J150126.33+020410.8,225.35971,2.0696736,0.0424461,16.0,0.684968876873,0.00526684911359,0.210225,0.525195093543
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.00234473415143,0.265483,0.694880578006,J215259.07-000903.4,328.24614,-0.15094182,0.0275618,31.0,0.641258048275,0.00387936018489,0.190999,0.542145326117
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.00234473415143,0.265483,0.694880578006,J074535.90+243443.7,116.39958,24.578802,0.0402395,29.0,0.680091827789,0.00703977302184,0.839033,0.503409106068
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.00455808124835,0.332748,0.417952997403,J081535.09+264143.5,123.89622,26.695424,0.0403061,16.0,0.617532747671,0.0085969603342,0.532367,0.468701367789
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.00455808124835,0.332748,0.417952997403,J075438.46+423238.8,118.66023,42.544112,0.0318237,23.0,0.694926857674,0.00697596375686,0.421674,0.59683321939
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.00455808124835,0.332748,0.417952997403,J120057.53-024523.8,180.23972,-2.7566037,0.0350561,17.0,0.608245566725,0.00702395414444,0.357025,0.489832943191
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.00455808124835,0.332748,0.417952997403,J114959.98+475825.7,177.49991,47.973794,0.0328207,16.0,0.609510621463,0.00956267916918,0.240769,0.482297727507
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.00455808124835,0.332748,0.417952997403,J075424.26+343047.9,118.60109,34.513317,0.029439,28.0,0.697687673432,0.00640816689222,0.327294,0.59441628148
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.00689964805238,0.771775,0.567050440422,J004214.99-104414.9,10.562467,-10.737473,0.0359102,29.0,0.641857510559,0.00787997392036,0.818644,0.436111680564
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.00689964805238,0.771775,0.567050440422,J080846.81+381942.5,122.19504,38.328467,0.0318444,28.0,0.665329469888,0.00592628880321,0.71585,0.577410962874
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.00689964805238,0.771775,0.567050440422,J164414.29+314459.0,251.05953,31.749712,0.0391183,29.0,0.630951600551,0.0069448497004,0.725545,0.435603360124
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.00689964805238,0.771775,0.567050440422,J130808.53+640023.8,197.03555,64.006619,0.0412069,20.0,0.609753979547,0.0099998505892,0.479105,0.49022044241
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.00689964805238,0.771775,0.567050440422,J115725.05+092038.6,179.35439,9.3440424,0.0356889,28.0,0.588510459626,0.00721876543791,0.680948,0.51735352722
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0012451514829,0.347704,0.53680696111,J111943.96+073529.0,169.93315,7.5913954,0.0392893,16.0,0.685383662585,0.00432202631045,0.204111,0.604604844711
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0012451514829,0.347704,0.53680696111,J131915.90+543606.3,199.81623,54.601739,0.0322972,27.0,0.636625363892,0.00484240926193,0.319555,0.513768196705
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0012451514829,0.347704,0.53680696111,J080359.20+234520.5,120.99667,23.755681,0.0293969,27.0,0.61786277587,0.00552317310387,0.438338,0.459598158535
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0012451514829,0.347704,0.53680696111,J120914.11+470330.1,182.30879,47.058364,0.0242199,37.0,0.668538898453,0.00233028165665,0.225168,0.613602824863
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0012451514829,0.347704,0.53680696111,J123838.10+453414.5,189.65876,45.570687,0.0404841,15.0,0.684116196017,0.00448092889046,0.347579,0.574035058291
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.00248393812242,0.281323,0.601678972443,J112301.31+470308.7,170.75547,47.052418,0.0255233,24.0,0.690306184615,0.00365601438488,0.261132,0.568963740785
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.00248393812242,0.281323,0.601678972443,J154304.11+511249.0,235.76711,51.213624,0.0361644,23.0,0.700247096402,0.0103565022596,0.363217,0.587850022508
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.00248393812242,0.281323,0.601678972443,J112136.42+114413.5,170.40174,11.737096,0.039816,15.0,0.639198667458,0.0103403895019,0.342324,0.512081769343
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.00248393812242,0.281323,0.601678972443,J154624.05+431715.6,236.60019,43.287666,0.0342219,35.0,0.581793559647,0.00274450816177,0.489397,0.542159393768
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.00248393812242,0.281323,0.601678972443,J013924.88-092404.3,24.853679,-9.4011872,0.0250613,36.0,0.505647346661,0.0100455193237,0.305791,0.361997596989
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.00413421298472,0.429881,0.45794854475,J111943.96+073529.0,169.93315,7.5913954,0.0392893,16.0,0.685383662585,0.00432202631045,0.204111,0.604604844711
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.00413421298472,0.429881,0.45794854475,J131915.90+543606.3,199.81623,54.601739,0.0322972,27.0,0.636625363892,0.00484240926193,0.319555,0.513768196705
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.00413421298472,0.429881,0.45794854475,J150624.23+322551.0,226.60097,32.430827,0.0434203,29.0,0.740508659567,0.00467513854912,0.605935,0.711410046172
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.00413421298472,0.429881,0.45794854475,J172837.52+570842.2,262.15633,57.145065,0.0275394,40.0,0.559007197765,0.00300536284988,0.293111,0.479067318762
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.00413421298472,0.429881,0.45794854475,J111914.85+035751.3,169.81189,3.9642568,0.0398073,25.0,0.661310061185,0.00259948860565,0.361714,0.520387169353
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0196300706956,0.426545,0.453441645673,J075953.49+232324.2,119.97287,23.390062,0.0291703,40.0,0.650299377255,0.00734716423286,0.182571,0.54637101165
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0196300706956,0.426545,0.453441645673,J015650.69+145224.2,29.211199,14.873377,0.0436886,52.0,0.576376328758,0.00419466075711,0.36385,0.15441559016
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0196300706956,0.426545,0.453441645673,J085547.66+004739.4,133.9486,0.7942829,0.0417085,36.0,0.5755307382,0.0162415573749,0.302025,0.401119951306
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0196300706956,0.426545,0.453441645673,J152552.61+542218.0,231.4692,54.371679,0.039401,26.0,0.69594642005,0.00393360047935,0.135593,0.615676026743
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0196300706956,0.426545,0.453441645673,J094632.03+351949.3,146.63346,35.330358,0.0427903,35.0,0.641540761609,0.00292721329712,0.424886,0.55218033703
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.00655275016933,0.717808,0.559816820736,J164107.64+224924.8,250.28183,22.823568,0.0338842,29.0,0.671395543306,0.0059734414121,0.697081,0.547814691744
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.00655275016933,0.717808,0.559816820736,J144837.04+514331.0,222.15432,51.725287,0.0364433,16.0,0.615895858199,0.0111577872946,0.211569,0.521561767342
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.00655275016933,0.717808,0.559816820736,J114504.88+463733.6,176.27033,46.625995,0.0351432,29.0,0.620433839613,0.0100223514491,0.47081,0.464189789511
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.00655275016933,0.717808,0.559816820736,J120314.20+044955.7,180.80915,4.8321458,0.0385534,24.0,0.617064797509,0.00481164186275,0.463947,0.50575239114
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.00655275016933,0.717808,0.559816820736,J132513.63+622345.3,201.30679,62.395916,0.0417634,17.0,0.684670569241,0.00790006912006,0.413519,0.558370051557
J112255.74+523825.3,170.73223,52.640361,0.033901,31.0,0.62404465256,0.0036936757183,1.01641,0.399533173876,J164128.36+381608.4,250.36815,38.268997,0.0387255,27.0,0.613976984899,0.00558873433871,0.426418,0.474482965832
J112255.74+523825.3,170.73223,52.640361,0.033901,31.0,0.62404465256,0.0036936757183,1.01641,0.399533173876,J163934.96+355604.5,249.89567,35.934582,0.0373468,19.0,0.66087569621,0.00478071041163,0.376955,0.58473000856
J112255.74+523825.3,170.73223,52.640361,0.033901,31.0,0.62404465256,0.0036936757183,1.01641,0.399533173876,J150720.42+022328.1,226.83507,2.3911392,0.0429193,21.0,0.701901312067,0.00824926082096,0.678288,0.654266818192
J112255.74+523825.3,170.73223,52.640361,0.033901,31.0,0.62404465256,0.0036936757183,1.01641,0.399533173876,J143416.62+371202.7,218.56926,37.200737,0.0348953,18.0,0.613443938863,0.0131922878604,0.2008,0.45192378185
J112255.74+523825.3,170.73223,52.640361,0.033901,31.0,0.62404465256,0.0036936757183,1.01641,0.399533173876,J143143.18-021248.8,217.92991,-2.2135634,0.0295117,15.0,0.685261700242,0.00782237500651,0.368944,0.540615008295
J161809.38+361957.8,244.53907,36.332728,0.033977,26.0,0.683997081576,0.00521192731789,0.419567,0.587633705066,J023310.79-074813.4,38.294963,-7.8037217,0.030938,15.0,0.665273356779,0.00671081312612,0.398493,0.585414518744
J161809.38+361957.8,244.53907,36.332728,0.033977,26.0,0.683997081576,0.00521192731789,0.419567,0.587633705066,J160406.98+443259.1,241.02909,44.549745,0.0429714,20.0,0.68144996843,0.00615343338889,0.368086,0.502500763073
J161809.38+361957.8,244.53907,36.332728,0.033977,26.0,0.683997081576,0.00521192731789,0.419567,0.587633705066,J120443.26+483837.4,181.18026,48.643733,0.040934,17.0,0.577916669231,0.0128329571882,0.470552,0.382541260729
J161809.38+361957.8,244.53907,36.332728,0.033977,26.0,0.683997081576,0.00521192731789,0.419567,0.587633705066,J143232.50+340625.4,218.13542,34.10705,0.0424324,17.0,0.59757200731,0.00525096914815,0.514444,0.40872705394
J161809.38+361957.8,244.53907,36.332728,0.033977,26.0,0.683997081576,0.00521192731789,0.419567,0.587633705066,J132904.55+560353.3,202.26895,56.06481,0.0427447,18.0,0.555973474621,0.0101489989825,0.369398,0.359713467367
J162636.40+350242.1,246.65167,35.045019,0.034012,36.0,0.537896410178,0.00467469928203,0.467124,0.439550725455,J113209.24-005633.4,173.03849,-0.94261696,0.026154,32.0,0.654948805752,0.00312755505169,0.213638,0.593789364075
J162636.40+350242.1,246.65167,35.045019,0.034012,36.0,0.537896410178,0.00467469928203,0.467124,0.439550725455,J215815.29+112924.9,329.56369,11.490248,0.0311026,25.0,0.608146553723,0.00653271626443,0.24696,0.4648851796
J162636.40+350242.1,246.65167,35.045019,0.034012,36.0,0.537896410178,0.00467469928203,0.467124,0.439550725455,J102523.66+645955.3,156.34858,64.998681,0.0296302,31.0,0.553370534597,0.015399418018,0.391233,0.344836299329
J162636.40+350242.1,246.65167,35.045019,0.034012,36.0,0.537896410178,0.00467469928203,0.467124,0.439550725455,J145850.70-011914.5,224.71126,-1.3206978,0.037763,23.0,0.6881591143,0.00573306054155,0.464348,0.606677409894
J162636.40+350242.1,246.65167,35.045019,0.034012,36.0,0.537896410178,0.00467469928203,0.467124,0.439550725455,J151049.53+032526.6,227.70639,3.4240499,0.0428368,21.0,0.584930377697,0.00737010083066,0.482845,0.434315444342
J140018.43+050242.2,210.07678,5.045069,0.034201,28.0,0.629127051375,0.00415437719487,0.254154,0.475968561376,J073548.83+401938.3,113.95346,40.3273,0.0421262,31.0,0.599019511177,0.00463406974901,0.388623,0.467885691135
J140018.43+050242.2,210.07678,5.045069,0.034201,28.0,0.629127051375,0.00415437719487,0.254154,0.475968561376,J115028.16+044141.8,177.61732,4.6949396,0.040228,34.0,0.602251312348,0.00538689235761,0.219219,0.454229324855
J140018.43+050242.2,210.07678,5.045069,0.034201,28.0,0.629127051375,0.00415437719487,0.254154,0.475968561376,J015248.42-084320.7,28.201757,-8.7224228,0.036934,33.0,0.584092201466,0.00453394249537,0.359144,0.458398052142
J140018.43+050242.2,210.07678,5.045069,0.034201,28.0,0.629127051375,0.00415437719487,0.254154,0.475968561376,J131517.27+442425.6,198.82194,44.407109,0.0353329,45.0,0.643686931052,0.00254631361489,0.560563,0.575008404131
J140018.43+050242.2,210.07678,5.045069,0.034201,28.0,0.629127051375,0.00415437719487,0.254154,0.475968561376,J102944.63+402937.8,157.43597,40.493845,0.0439301,44.0,0.620110187391,0.0102857377863,0.318525,0.424255063402
J120704.75+090647.9,181.76979,9.113311,0.034427,22.0,0.65679490346,0.00575995008131,0.262942,0.480593410101,J080318.20+314634.9,120.82585,31.776366,0.0363939,33.0,0.544712726053,0.00541887791596,0.454845,0.365403971198
J120704.75+090647.9,181.76979,9.113311,0.034427,22.0,0.65679490346,0.00575995008131,0.262942,0.480593410101,J111057.88+631849.5,167.74117,63.313743,0.0331099,29.0,0.642033666902,0.00421171208331,0.187724,0.505980951019
J120704.75+090647.9,181.76979,9.113311,0.034427,22.0,0.65679490346,0.00575995008131,0.262942,0.480593410101,J090229.39+032305.9,135.62245,3.3849858,0.0270545,27.0,0.683967187512,0.00430382304978,0.33164,0.597287353086
J120704.75+090647.9,181.76979,9.113311,0.034427,22.0,0.65679490346,0.00575995008131,0.262942,0.480593410101,J111344.45+570909.5,168.4352,57.15263,0.0378626,21.0,0.666715057019,0.00383920954654,0.261917,0.568207295855
J120704.75+090647.9,181.76979,9.113311,0.034427,22.0,0.65679490346,0.00575995008131,0.262942,0.480593410101,J151944.30+441918.6,229.93459,44.321846,0.0282073,35.0,0.591248287023,0.00440205697757,0.27671,0.467798058736
J215512.42+005906.5,328.80177,0.985141,0.035011,16.0,0.698362630155,0.00599608061491,0.17938,0.573578146026,J153048.75-013558.3,232.70314,-1.5995341,0.0373864,19.0,0.619831009402,0.00541082003448,0.447209,0.518428030839
J215512.42+005906.5,328.80177,0.985141,0.035011,16.0,0.698362630155,0.00599608061491,0.17938,0.573578146026,J131357.98+454216.1,198.49157,45.704468,0.0253008,24.0,0.65251768266,0.00477285800548,0.138608,0.561807061891
J215512.42+005906.5,328.80177,0.985141,0.035011,16.0,0.698362630155,0.00599608061491,0.17938,0.573578146026,J012801.39+131914.1,22.005787,13.320587,0.0438538,19.0,0.654055064404,0.00541383997862,0.354432,0.46601963812
J215512.42+005906.5,328.80177,0.985141,0.035011,16.0,0.698362630155,0.00599608061491,0.17938,0.573578146026,J130515.26+045234.3,196.31358,4.8761833,0.0441696,26.0,0.686804489499,0.00493947386119,0.41776,0.514593883489
J215512.42+005906.5,328.80177,0.985141,0.035011,16.0,0.698362630155,0.00599608061491,0.17938,0.573578146026,J113209.24-005633.4,173.03849,-0.94261696,0.026154,32.0,0.654948805752,0.00312755505169,0.213638,0.593789364075
J165124.40+243121.4,252.85166,24.522616,0.035181,23.0,0.65118795583,0.00576255059392,0.743351,0.519847174961,J105120.86+012307.5,162.83691,1.3854211,0.0394803,17.0,0.561398192833,0.00798837535322,0.462623,0.432946238521
J165124.40+243121.4,252.85166,24.522616,0.035181,23.0,0.65118795583,0.00576255059392,0.743351,0.519847174961,J085821.95+574105.8,134.59147,57.684947,0.0405909,28.0,0.583567857627,0.00976034324795,0.765608,0.385865592678
J165124.40+243121.4,252.85166,24.522616,0.035181,23.0,0.65118795583,0.00576255059392,0.743351,0.519847174961,J093522.45+404502.9,143.84356,40.750792,0.0408626,25.0,0.624085677628,0.00840630358373,0.752585,0.503956393537
J165124.40+243121.4,252.85166,24.522616,0.035181,23.0,0.65118795583,0.00576255059392,0.743351,0.519847174961,J100714.40+391947.6,151.81002,39.32988,0.0393204,24.0,0.618229415093,0.011189353904,0.854186,0.39488794799
J165124.40+243121.4,252.85166,24.522616,0.035181,23.0,0.65118795583,0.00576255059392,0.743351,0.519847174961,J133625.02+562003.5,204.10424,56.334297,0.0404521,26.0,0.648399016108,0.00478701929568,0.56237,0.547287239693
J092512.85+521710.3,141.30355,52.286206,0.035264,15.0,0.689626865092,0.109050629928,0.535339,0.454942174661,J150126.33+020410.8,225.35971,2.0696736,0.0424461,16.0,0.684968876873,0.00526684911359,0.210225,0.525195093543
J092512.85+521710.3,141.30355,52.286206,0.035264,15.0,0.689626865092,0.109050629928,0.535339,0.454942174661,J215259.07-000903.4,328.24614,-0.15094182,0.0275618,31.0,0.641258048275,0.00387936018489,0.190999,0.542145326117
J092512.85+521710.3,141.30355,52.286206,0.035264,15.0,0.689626865092,0.109050629928,0.535339,0.454942174661,J074535.90+243443.7,116.39958,24.578802,0.0402395,29.0,0.680091827789,0.00703977302184,0.839033,0.503409106068
J092512.85+521710.3,141.30355,52.286206,0.035264,15.0,0.689626865092,0.109050629928,0.535339,0.454942174661,J111844.60+034207.4,169.68583,3.7020559,0.040055,17.0,0.617700540779,0.00869645707323,0.395049,0.532730089427
J092512.85+521710.3,141.30355,52.286206,0.035264,15.0,0.689626865092,0.109050629928,0.535339,0.454942174661,J134049.96+052458.6,205.20817,5.4162913,0.0383353,24.0,0.607469123239,0.00873951935772,0.22821,0.441700588849
J095955.85+130237.8,149.98271,13.043827,0.035463,45.0,0.619110570058,0.00249695931442,0.314049,0.534832695753,J104852.92+480314.8,162.2205,48.054107,0.040949,39.0,0.608185295514,0.00327015958541,0.293119,0.487635507004
J095955.85+130237.8,149.98271,13.043827,0.035463,45.0,0.619110570058,0.00249695931442,0.314049,0.534832695753,J112757.53-011240.2,171.98972,-1.2111543,0.0426867,53.0,0.595385863072,0.00434279552288,0.392033,0.462500373662
J095955.85+130237.8,149.98271,13.043827,0.035463,45.0,0.619110570058,0.00249695931442,0.314049,0.534832695753,J080707.18+361400.5,121.77993,36.233472,0.0322888,28.0,0.653460455258,0.0072415665587,0.159855,0.544874909225
J095955.85+130237.8,149.98271,13.043827,0.035463,45.0,0.619110570058,0.00249695931442,0.314049,0.534832695753,J143031.19+524225.8,217.62996,52.70718,0.0447706,35.0,0.620435739406,0.00295168664395,0.367753,0.525914039199
J095955.85+130237.8,149.98271,13.043827,0.035463,45.0,0.619110570058,0.00249695931442,0.314049,0.534832695753,J104000.58+390720.0,160.0024,39.122224,0.0308047,43.0,0.624962769435,0.00363086825093,0.274678,0.506353104955
