NAME1,RA1,DEC1,Z1,PR1,G1,M1,NAME2,RA2,DEC2,Z2,PR2,G2,M2
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.10352448816,J111319.24+044425.2,168.33017,4.7403287,0.0266165,15.0,0.562986276676,0.0871178458995
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.10352448816,J094705.72+050159.9,146.77384,5.0333082,0.0242562,29.0,0.645774305855,0.0807069765896
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.10352448816,J115359.07+130853.7,178.49611,13.148238,0.0226907,22.0,0.660344029459,0.0926537884071
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0908807563054,J030632.00-062521.2,46.633329,-6.422552,0.028027,28.0,0.619856169162,0.0653139494362
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0908807563054,J110617.71-004542.2,166.57378,-0.76171751,0.0311476,29.0,0.65424146072,0.0694705142586
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0908807563054,J110219.75+123107.1,165.58231,12.518652,0.0271095,25.0,0.64362336418,0.0871996290872
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0908807563054,J113132.72+523921.6,172.88632,52.656003,0.033867,25.0,0.675855091511,0.087802417605
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0908807563054,J083658.39+051119.1,129.24331,5.1886525,0.0305774,15.0,0.535817608818,0.0711506671915
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.0344220686825,J153838.50+365730.1,234.66042,36.958355,0.0186078,28.0,0.683802984132,0.0255346567857
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.0344220686825,J135933.18+560228.7,209.88824,56.041314,0.0341472,19.0,0.651873418217,0.0566644354099
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.0344220686825,J230343.06+135535.5,345.92943,13.926541,0.0270755,23.0,0.642433641308,0.041922049919
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.0344220686825,J113252.56+433053.9,173.21901,43.514963,0.0243026,22.0,0.683298059854,0.059764618806
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.0344220686825,J100356.91+013044.5,150.98714,1.512362,0.0250304,17.0,0.692578044257,0.0414647265788
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.0437942462809,J110326.80+664011.0,165.86167,66.66972,0.0333292,29.0,0.665836384571,0.0494503649027
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.0437942462809,J144837.04+514331.0,222.15432,51.725287,0.0364433,16.0,0.615895858199,0.0543570557354
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.0437942462809,J085214.30+525323.9,133.05959,52.88998,0.0308946,44.0,0.487765700151,0.0350748381265
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.0437942462809,J114504.88+463733.6,176.27033,46.625995,0.0351432,29.0,0.620433839613,0.0585349701543
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.0437942462809,J135801.16+390138.2,209.50485,39.027282,0.0370422,29.0,0.702343876141,0.0704377780947
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.0400880807296,J143143.18-021248.8,217.92991,-2.2135634,0.0295117,15.0,0.685261700242,0.0662853806592
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.0400880807296,J143416.62+371202.7,218.56926,37.200737,0.0348953,18.0,0.613443938863,0.0496716202644
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.0400880807296,J163934.96+355604.5,249.89567,35.934582,0.0373468,19.0,0.66087569621,0.0497292243058
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.0400880807296,J145205.74+381059.3,223.0239,38.183132,0.0323925,28.0,0.676543920768,0.0667573555323
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.0400880807296,J120138.04+061245.2,180.40849,6.2125478,0.0363207,22.0,0.741176956906,0.0563997734512
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.0372239667653,J083057.51+421230.2,127.73963,42.208402,0.0351916,27.0,0.582529128415,0.0197044556342
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.0372239667653,J173752.68+540339.5,264.4695,54.060977,0.0296057,26.0,0.600592008302,0.0349246711253
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.0372239667653,J164858.61+400041.4,252.24422,40.01149,0.0322723,19.0,0.661185742962,0.0319137511766
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.0372239667653,J155130.28+490728.1,237.87618,49.124467,0.0346424,17.0,0.644799422871,0.0556218847986
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.0372239667653,J144725.16+032627.9,221.85484,3.4410909,0.0274169,21.0,0.674942675382,0.0338841835206
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.0199107401886,J112221.15+462549.8,170.58813,46.43051,0.0323178,35.0,0.629281171422,0.0217961694465
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.0199107401886,J170408.72+312902.3,256.03635,31.483965,0.0330509,28.0,0.677410629479,0.025197157193
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.0199107401886,J095145.09+031620.5,147.93789,3.2723698,0.0345317,29.0,0.595068558678,0.0301219500621
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.0199107401886,J090015.62+401748.4,135.06507,40.296765,0.0289336,65.0,0.491912077391,0.0442874419882
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.0199107401886,J112320.25+055107.3,170.83436,5.8520147,0.0374699,23.0,0.654684003324,0.0549013054026
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.0191968965405,J003735.81+001650.5,9.3992204,0.28068526,0.0349309,40.0,0.716160997883,0.0125851563195
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.0191968965405,J220316.00+003415.9,330.81665,0.571085,0.0301422,52.0,0.659208541696,0.0261246087937
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.0191968965405,J120908.81+440011.5,182.28671,44.003199,0.0375801,37.0,0.594339179849,0.0341150211577
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.0191968965405,J104000.58+390720.0,160.0024,39.122224,0.0308047,43.0,0.624962769435,0.024954320336
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.0191968965405,J152041.34+490623.6,230.17224,49.106545,0.0384042,45.0,0.596061370129,0.015161040412
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.0424634470674,J153908.88+322425.4,234.78701,32.407063,0.0313468,42.0,0.453240265901,0.0415716952969
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.0424634470674,J085814.87+353901.1,134.56194,35.650295,0.0321595,28.0,0.708182202686,0.0410941698997
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.0424634470674,J104248.63+110000.9,160.70263,11.000242,0.0295084,25.0,0.631494920691,0.0291040036005
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.0424634470674,J160534.65+323940.9,241.39436,32.661363,0.0296606,48.0,0.544368883441,0.067302289926
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.0424634470674,J085015.01+534032.0,132.56254,53.675552,0.0359566,20.0,0.658458928829,0.0424380732221
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.0461670728066,J082253.84+055615.5,125.72434,5.9376445,0.0306668,23.0,0.665685586119,0.0720983088081
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.0461670728066,J110338.36-005208.4,165.90984,-0.86900692,0.0286088,29.0,0.677824093101,0.0979777746211
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.0461670728066,J143838.87+363354.8,219.66197,36.565219,0.0319369,17.0,0.716325724215,0.106981437
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.0461670728066,J092206.32+524209.7,140.52635,52.702702,0.035954,27.0,0.576300471467,0.0687069358141
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.0461670728066,J034330.26-073507.4,55.876083,-7.5853758,0.0357821,29.0,0.713630949654,0.074121716714
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.0237243048131,J080359.20+234520.5,120.99667,23.755681,0.0293969,27.0,0.61786277587,0.0309284558761
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.0237243048131,J120914.11+470330.1,182.30879,47.058364,0.0242199,37.0,0.668538898453,0.0153498407558
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.0237243048131,J131915.90+543606.3,199.81623,54.601739,0.0322972,27.0,0.636625363892,0.0390623490799
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.0237243048131,J215226.04-081025.0,328.10848,-8.173609,0.0345791,26.0,0.683456346884,0.0473558534017
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.0237243048131,J172837.52+570842.2,262.15633,57.145065,0.0275394,40.0,0.559007197765,0.0198382671061
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.0411009111707,J153908.88+322425.4,234.78701,32.407063,0.0313468,42.0,0.453240265901,0.0415716952969
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.0411009111707,J085814.87+353901.1,134.56194,35.650295,0.0321595,28.0,0.708182202686,0.0410941698997
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.0411009111707,J160205.51+523316.9,240.52295,52.554696,0.0381556,15.0,0.638384959451,0.0689419975087
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.0411009111707,J132409.64+051535.1,201.04016,5.2597483,0.0249286,42.0,0.612150102406,0.02723339743
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.0411009111707,J211718.29-061346.7,319.32621,-6.2296367,0.0295665,24.0,0.640329860018,0.0359592074175
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.102725303506,J084707.73+045127.7,131.78219,4.8576828,0.0315033,29.0,0.605316768392,0.0853216910363
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.102725303506,J162529.22+403821.9,246.37173,40.639412,0.0376015,26.0,0.558518285251,0.0647168639919
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.102725303506,J001601.32+155634.8,4.00548,15.943007,0.0391825,28.0,0.643112532527,0.0928744703496
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.102725303506,J093821.55+063130.9,144.5898,6.5252428,0.0225765,15.0,0.58518777394,0.0650590199741
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.102725303506,J094321.54+385457.7,145.83975,38.916023,0.0250004,25.0,0.659830459294,0.0813212034084
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.012663336223,J105546.79+440258.8,163.94496,44.049663,0.0371108,21.0,0.672449858766,0.0451030197926
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.012663336223,J102332.55+522031.4,155.88561,52.342049,0.0322238,48.0,0.637821302764,0.0285343503515
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.012663336223,J134527.23+475521.8,206.36345,47.92271,0.028057,59.0,0.505945557995,0.0276558711768
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.012663336223,J131408.61-002628.0,198.53589,-0.44112266,0.039251,40.0,0.485213437927,0.0409460957797
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.012663336223,J125821.16+045308.4,194.58816,4.8856531,0.0363083,27.0,0.64496119618,0.046769877283
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.0350554131248,J133853.41+004519.4,204.72255,0.75538844,0.0396392,30.0,0.637001607607,0.037168149125
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.0350554131248,J153138.87+351649.7,232.91195,35.280473,0.0369279,35.0,0.605248612022,0.0234860618146
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.0350554131248,J131704.95+014940.7,199.27064,1.8279763,0.0363569,31.0,0.525748955099,0.0434322722799
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.0350554131248,J121649.03+472619.7,184.20428,47.438799,0.0242017,61.0,0.581991322556,0.0142576030951
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.0350554131248,J105646.12+053940.0,164.19215,5.6611079,0.0396518,35.0,0.559114956218,0.0248281702317
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.0338620787954,J095914.76+125916.5,149.81151,12.987914,0.0343523,22.0,0.688651332489,0.0381678960368
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.0338620787954,J153928.56+465859.7,234.86898,46.983251,0.0378892,29.0,0.71242846933,0.0348922994713
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.0338620787954,J110621.38+502316.8,166.5891,50.387999,0.0398639,15.0,0.675088179921,0.0523429478452
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.0338620787954,J134049.96+052458.6,205.20817,5.4162913,0.0383353,24.0,0.607469123239,0.0518969288519
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.0338620787954,J083523.72+420909.6,128.84883,42.152677,0.034243,20.0,0.69655733889,0.0318705025689
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0383312838144,J121451.24-032922.2,183.71352,-3.4895004,0.0335214,28.0,0.631780068612,0.0480289415544
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0383312838144,J080248.17+450204.4,120.70071,45.034554,0.0387923,28.0,0.599112275581,0.0364237969984
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0383312838144,J110630.66+063333.9,166.62775,6.5594029,0.0401869,31.0,0.624492128731,0.035691080472
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0383312838144,J031100.77-082528.3,47.753226,-8.4245178,0.0353143,20.0,0.672162972567,0.0305531533988
J123651.18+453904.2,189.21325,45.651162,0.030419,40.0,0.551821920109,0.0383312838144,J133817.77+481641.1,204.57404,48.278074,0.0278113,42.0,0.620262929346,0.0294969273417
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.0205756726034,J121451.24-032922.2,183.71352,-3.4895004,0.0335214,28.0,0.631780068612,0.0480289415544
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.0205756726034,J080248.17+450204.4,120.70071,45.034554,0.0387923,28.0,0.599112275581,0.0364237969984
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.0205756726034,J110630.66+063333.9,166.62775,6.5594029,0.0401869,31.0,0.624492128731,0.035691080472
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.0205756726034,J031100.77-082528.3,47.753226,-8.4245178,0.0353143,20.0,0.672162972567,0.0305531533988
J155909.63+350147.5,239.79012,35.029857,0.031003,46.0,0.598069763229,0.0205756726034,J133817.77+481641.1,204.57404,48.278074,0.0278113,42.0,0.620262929346,0.0294969273417
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.0114546922271,J130905.60+113802.9,197.27333,11.634127,0.0251973,48.0,0.597927826238,0.0189379140478
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.0114546922271,J103719.33+433515.3,159.33056,43.587589,0.0247628,62.0,0.610992956473,0.0106276093168
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.0114546922271,J085326.21+454609.8,133.35922,45.769391,0.0407947,27.0,0.667651994987,0.0234903234069
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.0114546922271,J090554.49+471045.5,136.47706,47.179305,0.0272183,36.0,0.667014706916,0.0187404655138
J074507.25+460420.7,116.28022,46.07242,0.031301,50.0,0.559796439851,0.0114546922271,J220141.64+115124.4,330.42349,11.856781,0.0296601,53.0,0.5691029424,0.0190668757317
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.0617118284592,J100008.40+005905.3,150.03499,0.9847942,0.0318648,29.0,0.739770999357,0.0409570306848
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.0617118284592,J150843.24+405554.6,227.18015,40.931821,0.030237,19.0,0.642797622799,0.0402954846252
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.0617118284592,J171725.53+291107.9,259.35639,29.185534,0.0285625,15.0,0.682864488367,0.061911815882
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.0617118284592,J111636.49+553856.8,169.15204,55.649103,0.0324151,16.0,0.608757527213,0.0570622630001
J110016.03+461615.2,165.0668,46.270893,0.031777,18.0,0.655127831562,0.0617118284592,J160151.51+024810.0,240.46461,2.8027706,0.0329004,25.0,0.477749589691,0.0462444203361
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0116220766837,J143318.48+344404.4,218.32699,34.734557,0.0343207,44.0,0.593197822979,0.0164409705353
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0116220766837,J075953.49+232324.2,119.97287,23.390062,0.0291703,40.0,0.650299377255,0.0185081662531
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0116220766837,J152041.34+490623.6,230.17224,49.106545,0.0384042,45.0,0.596061370129,0.015161040412
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0116220766837,J093003.56+341325.3,142.51484,34.223705,0.0421108,30.0,0.660310101059,0.0254804795546
J230920.26+004523.5,347.33443,0.756515,0.032279,83.0,0.603723361336,0.0116220766837,J081200.75+390045.2,123.00311,39.012543,0.0412013,39.0,0.550786171011,0.039213074726
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.0353910568252,J090131.21+491931.4,135.38004,49.325394,0.0273717,35.0,0.596610923007,0.025601492336
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.0353910568252,J171459.27+644825.1,258.74696,64.806984,0.0408139,25.0,0.583132796049,0.0381388490603
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.0353910568252,J103111.53+605605.4,157.79803,60.934841,0.0310542,27.0,0.580467581314,0.0235231313885
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.0353910568252,J144723.12+020545.1,221.84632,2.095855,0.0352905,31.0,0.599422886303,0.0374152446278
J161927.81+395832.3,244.86588,39.975635,0.03239,32.0,0.616035769065,0.0353910568252,J122436.01+551650.6,186.15004,55.280732,0.0340537,44.0,0.602296786126,0.0281608576537
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.0275430226681,J110621.38+502316.8,166.5891,50.387999,0.0398639,15.0,0.675088179921,0.0523429478452
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.0275430226681,J134640.80+522836.6,206.66998,52.476826,0.0292307,21.0,0.674771725463,0.0311193292571
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.0275430226681,J021404.40+131156.3,33.518328,13.198982,0.0416795,20.0,0.562176826916,0.0328006515307
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.0275430226681,J113240.25+525701.4,173.16769,52.950379,0.0265955,25.0,0.719522179052,0.0204278171005
J154744.15+412408.3,236.93394,41.4023,0.032609,33.0,0.630438491128,0.0275430226681,J083523.72+420909.6,128.84883,42.152677,0.034243,20.0,0.69655733889,0.0318705025689
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.0250435828067,J095914.76+125916.5,149.81151,12.987914,0.0343523,22.0,0.688651332489,0.0381678960368
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.0250435828067,J153928.56+465859.7,234.86898,46.983251,0.0378892,29.0,0.71242846933,0.0348922994713
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.0250435828067,J150126.33+020410.8,225.35971,2.0696736,0.0424461,16.0,0.684968876873,0.0550769779222
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.0250435828067,J215259.07-000903.4,328.24614,-0.15094182,0.0275618,31.0,0.641258048275,0.0209549059767
J134952.84+020445.1,207.47018,2.079195,0.032847,29.0,0.715336289453,0.0250435828067,J074535.90+243443.7,116.39958,24.578802,0.0402395,29.0,0.680091827789,0.044098138251
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.0397981494102,J081535.09+264143.5,123.89622,26.695424,0.0403061,16.0,0.617532747671,0.046837427306
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.0397981494102,J075438.46+423238.8,118.66023,42.544112,0.0318237,23.0,0.694926857674,0.0610557496067
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.0397981494102,J120057.53-024523.8,180.23972,-2.7566037,0.0350561,17.0,0.608245566725,0.0562914648625
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.0397981494102,J114959.98+475825.7,177.49991,47.973794,0.0328207,16.0,0.609510621463,0.054151883397
J164045.62+431656.8,250.19009,43.282449,0.033153,28.0,0.665815219433,0.0397981494102,J075424.26+343047.9,118.60109,34.513317,0.029439,28.0,0.697687673432,0.055607908012
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.0643873805472,J004214.99-104414.9,10.562467,-10.737473,0.0359102,29.0,0.641857510559,0.0724586352637
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.0643873805472,J080846.81+381942.5,122.19504,38.328467,0.0318444,28.0,0.665329469888,0.071909612453
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.0643873805472,J164414.29+314459.0,251.05953,31.749712,0.0391183,29.0,0.630951600551,0.0815053321462
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.0643873805472,J130808.53+640023.8,197.03555,64.006619,0.0412069,20.0,0.609753979547,0.0682243738089
J112628.73+472453.8,171.61972,47.414958,0.03333,29.0,0.65679819659,0.0643873805472,J115725.05+092038.6,179.35439,9.3440424,0.0356889,28.0,0.588510459626,0.0645586785104
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0183804831725,J111943.96+073529.0,169.93315,7.5913954,0.0392893,16.0,0.685383662585,0.0576472150511
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0183804831725,J131915.90+543606.3,199.81623,54.601739,0.0322972,27.0,0.636625363892,0.0390623490799
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0183804831725,J080359.20+234520.5,120.99667,23.755681,0.0293969,27.0,0.61786277587,0.0309284558761
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0183804831725,J120914.11+470330.1,182.30879,47.058364,0.0242199,37.0,0.668538898453,0.0153498407558
J075525.29+391109.9,118.85539,39.186094,0.033513,45.0,0.631396601141,0.0183804831725,J123838.10+453414.5,189.65876,45.570687,0.0404841,15.0,0.684116196017,0.0370680650279
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.0372923388236,J112301.31+470308.7,170.75547,47.052418,0.0255233,24.0,0.690306184615,0.0431579006522
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.0372923388236,J154304.11+511249.0,235.76711,51.213624,0.0361644,23.0,0.700247096402,0.0536303816223
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.0372923388236,J112136.42+114413.5,170.40174,11.737096,0.039816,15.0,0.639198667458,0.0598817137336
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.0372923388236,J154624.05+431715.6,236.60019,43.287666,0.0342219,35.0,0.581793559647,0.0228313388846
J162345.89+410456.4,245.94119,41.082333,0.033522,17.0,0.68616199458,0.0372923388236,J013924.88-092404.3,24.853679,-9.4011872,0.0250613,36.0,0.505647346661,0.0365069961737
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.022255426082,J111943.96+073529.0,169.93315,7.5913954,0.0392893,16.0,0.685383662585,0.0576472150511
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.022255426082,J131915.90+543606.3,199.81623,54.601739,0.0322972,27.0,0.636625363892,0.0390623490799
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.022255426082,J150624.23+322551.0,226.60097,32.430827,0.0434203,29.0,0.740508659567,0.0630318578649
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.022255426082,J172837.52+570842.2,262.15633,57.145065,0.0275394,40.0,0.559007197765,0.0198382671061
J110501.98+594103.6,166.25823,59.684343,0.033762,35.0,0.549766494789,0.022255426082,J111914.85+035751.3,169.81189,3.9642568,0.0398073,25.0,0.661310061185,0.0632133851458
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0407741260398,J075953.49+232324.2,119.97287,23.390062,0.0291703,40.0,0.650299377255,0.0185081662531
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0407741260398,J015650.69+145224.2,29.211199,14.873377,0.0436886,52.0,0.576376328758,0.0218802124077
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0407741260398,J085547.66+004739.4,133.9486,0.7942829,0.0417085,36.0,0.5755307382,0.0550215331652
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0407741260398,J152552.61+542218.0,231.4692,54.371679,0.039401,26.0,0.69594642005,0.0240314661367
J011448.68-002946.1,18.702821,-0.496134,0.033828,47.0,0.65522032901,0.0407741260398,J094632.03+351949.3,146.63346,35.330358,0.0427903,35.0,0.641540761609,0.0246895604221
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.0591384165438,J164107.64+224924.8,250.28183,22.823568,0.0338842,29.0,0.671395543306,0.0562171209268
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.0591384165438,J144837.04+514331.0,222.15432,51.725287,0.0364433,16.0,0.615895858199,0.0543570557354
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.0591384165438,J114504.88+463733.6,176.27033,46.625995,0.0351432,29.0,0.620433839613,0.0585349701543
J164107.64+224924.8,250.28183,22.823568,0.033871,29.0,0.671954254324,0.0591384165438,J120314.20+044955.7,180.80915,4.8321458,0.0385534,24.0,0.617064797509,0.0480937855456
